type,latency,P7,P4,Cz,Pz,P3,P8,O1,O2,FC6,F8,C4,F4,AF4,Fz,C3,F3,AF3,FC5,F7
1,8346,-9.297715,-2.552332,-22.61619,12.87606,-21.09151,4.827888,2.43726,21.63146,-14.14978,-24.83972,-6.445812,-17.88935,-35.73141,-10.21604,-8.145679,-11.04653,-20.95826,-8.227706,-14.76259
1,8347,-6.462946,0.3552778,-18.8309,15.13105,-18.53035,7.776256,5.517235,25.60388,-12.95005,-23.05371,-3.378883,-14.93142,-34.44124,-8.508038,-5.659885,-10.52221,-19.51006,-5.270849,-12.74661
1,8348,1.503968,9.520973,-10.74753,23.44108,-9.937706,15.69695,13.51989,33.72518,-4.820424,-16.97843,4.227346,-8.549448,-28.47119,-3.320872,-0.3729696,-6.796574,-12.37419,3.241047,-5.44144
1,8349,3.695319,10.70804,-9.06854,25.86829,-7.528738,17.60357,15.6617,35.54188,-1.356904,-14.81731,6.306095,-7.312096,-25.54811,-1.337389,2.155876,-3.108081,-9.515701,5.034183,-3.011837
1,8350,-2.413289,2.533526,-15.18859,18.70936,-13.70986,10.75936,9.06177,29.12411,-6.911187,-18.3908,-0.5802755,-12.85036,-31.36747,-7.763731,-2.068402,-7.267329,-14.78626,-0.586907,-8.546444
1,8351,-7.248306,-3.107753,-18.51368,13.14428,-18.33234,4.860465,3.630399,22.58935,-12.98497,-21.94472,-6.896347,-16.87691,-36.71027,-11.02062,-5.096551,-9.68432,-17.89273,-5.582895,-12.56381
1,8352,-4.006497,0.6374451,-15.09483,17.2978,-15.16207,8.26097,7.14281,26.17954,-9.982728,-19.65509,-2.93922,-12.43883,-32.83849,-9.179518,-3.549901,-8.296759,-15.33921,-2.110271,-9.470664
1,8353,1.164831,6.656104,-10.4835,22.27957,-8.948766,13.43695,12.40865,31.59026,-4.451136,-14.28339,1.939784,-6.819048,-27.18934,-7.09172,-1.260099,-7.07893,-11.10201,2.651527,-5.340354
1,8354,10.55683,17.44805,-0.7727302,31.80033,0.3698414,23.88122,21.97803,41.80566,6.300975,-3.782916,12.18187,3.363061,-17.22004,1.242039,6.728673,1.494261,-2.732138,12.82732,4.036233
1,8355,7.492709,14.7908,-4.009166,31.61024,-3.041979,21.62122,19.78481,41.03691,3.172264,-6.653504,11.18177,0.7092485,-19.46558,-3.706893,-0.1094543,-6.053617,-8.588773,11.26888,0.2775013
1,8356,2.969851,9.809422,-7.930034,27.45941,-6.984944,17.03383,15.53601,37.34655,-1.372358,-11.40292,7.56066,-5.901505,-24.3712,-10.02485,-7.268487,-13.87284,-15.92575,7.124684,-5.521091
1,8357,0.2168134,5.794722,-9.460403,23.19917,-9.888934,13.86391,12.63542,33.77343,-5.053783,-13.69542,4.040987,-8.434237,-27.3629,-9.058223,-7.864599,-11.61793,-17.61437,3.285166,-7.78184
1,8358,-3.854985,1.59442,-12.78769,17.84517,-14.13283,9.545665,8.056462,27.45042,-7.577073,-19.24189,-1.408478,-13.25997,-31.63205,-9.779144,-8.923689,-10.81616,-20.36163,-1.952767,-11.13468
1,8359,-8.371197,-2.480628,-16.80902,13.12432,-18.8413,5.148688,3.016802,21.69033,-10.15676,-22.17876,-7.299123,-17.74755,-34.28768,-10.8802,-10.08059,-13.47702,-21.6946,-6.799716,-14.5815
